Molecule name,RowID,Original_SMILES,Error
Molecule_116651,116651,OC(=O)COC1=CC(Cl)=C(Cl)C=C1Cl.OC(=O)COC1=CC=C(Cl)C=C1Cl, Mixture
Molecule_116743,116743,CC(=O)NC(CCC(O)=O)C(O)=O.NC(=N)NCCCC(N)C(O)=O, Mixture
Molecule_116792,116792,[Na+].[Cr+3].CNS(=O)(=O)C1C=C(N=NC2C3=CC=CC=C3C=CC=2[O-])C([O-])=CC=1.CC(=O)NC1C=CC=C2C=CC([O-])=C(N=NC3C=C(C=C(NC(C)=O)C=3[O-])[N+]([O-])=O)C2=1, Mixture
Molecule_116797,116797,CC1=NC=C(CO)C(CO)=C1O.C[n]1c(=O)c2c([n]c[n]2CCOS(O)(=O)=O)[n](C)c1=O, Mixture
Molecule_116815,116815,CCCCCCCCCCCCN.OC(=O)C1CCC(=O)N1, Mixture
Molecule_116816,116816,CCCCCCCCCCCCN.OC(=O)C1CCC(=O)N1, Mixture
Molecule_116873,116873,C=CC1C=CC=CC=1.C=CCO, Mixture
Molecule_116989,116989,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[O-]C1=CC=CC=C1CC1C=CC=CC=1, Mixture
Molecule_117084,117084,C[N-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F.C(C1C=CC=CC=1)[P+](C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1, Mixture
Molecule_117219,117219,CC(C)OC([O-])=O.CCCC[N+](CCCC)(CCCC)CCCC, Mixture
Molecule_117253,117253,CC(=O)OC=C.CO[Si](C=C)(OC)OC.C=C, Mixture
Molecule_117334,117334,[O-][N+](=O)N1CN(CN(CN(C1)[N+]([O-])=O)[N+]([O-])=O)[N+]([O-])=O.O=C1CCCN1, Mixture
Molecule_117342,117342,CC1=CC(NS(=O)(=O)C2C=CC(N)=CC=2)=NO1.COC1C=C(CC2=CN=C(N)N=C2N)C=C(OC)C=1OC, Mixture
Molecule_117411,117411,CC(C)C(NS(=O)(=O)C1=CC=CC2=C(C=CC=C21)N(C)C)C(O)=O.NC1CCCCC1, Mixture
Molecule_117433,117433,CN(C)CCCC(O)(C1=CC=C(C=C1CO)C#N)C1C=CC(F)=CC=1.CN(C)CCCC(O)(C1=CC=C(C=C1CO)C#N)C1C=CC(F)=CC=1.CC1C=CC(=CC=1)C(=O)OC(C(OC(=O)C1C=CC(C)=CC=1)C(O)=O)C(O)=O, Mixture
Molecule_117491,117491,C[N+](CCCC)(CCCC)CCCC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_117493,117493,NC1N=C(N)C(=NC=1Cl)C(=O)NC(N)=N.OC(=O)C1CCC(=O)N1, Mixture
Molecule_117514,117514,CN(C)c1c(=O)[n](C2C=CC=CC=2)[n](C)c1C.CCC1(C2CCCCC=2)C(=O)NC(=O)NC1=O, Mixture
Molecule_117534,117534,CC(=O)NC(CC(N)=O)C(O)=O.NC(CCCNC(N)=N)C(O)=O, Mixture
Molecule_117591,117591,CCCCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O.CCCCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O.CCCCCCCCCCCCC1=CC=CC=C1S(O)(=O)=O.NC(N)=NCCCCCCCCNCCCCCCCCNC(N)=N, Mixture
Molecule_117658,117658,Cl.CN(C)CCOC(C1C=CC=CC=1)C1C=CC=CC=1.C[n]1c(=O)c2[nH]c(Cl)[n]c2[n](C)c1=O, Mixture
Molecule_117846,117846,CCOC(OCC)C(O)COP([O-])([O-])=O.[NH3+]C1CCCCC1.[NH3+]C1CCCCC1, Mixture
Molecule_117959,117959,OC1=CC=C(Cl)C2=CC=CN=C12.OC1C2=NC=CC=C2C(Cl)=CC=1Cl.OC1C2=NC=CC=C2C=CC=1Cl, Mixture
Molecule_117994,117994,CC(=O)OC1=CC=CC=C1C(O)=O.COC1C=C2C(=CC=1)N=CC=C2C(O)C1CC2CCN1CC2C=C, Mixture
Molecule_118017,118017,NNC1N=C(NN)N=C(NN)N=1.O=c1[nH]c(=O)[nH]c(=O)[nH]1, Mixture
Molecule_118126,118126,CCN1C=C[N+](C)=C1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_118241,118241,CN(C)C(=O)NC1C=CC=CC=1.OC(=O)C(Cl)(Cl)Cl, Mixture
Molecule_118576,118576,CN(C)CCCN.CN(CCCCCC(O)=O)S(=O)(=O)C1C=CC=CC=1, Mixture
Molecule_118593,118593,CC(=O)NC1=CC(=CC2=CC(=C(N=NC3=CC=C(C=C3)OC3C=C(C(=O)NCCCCOC4=CC=C(C=C4C(C)(C)CC)C(C)(C)CC)C(O)=C4C=CC=CC=34)C(O)=C21)S(O)(=O)=O)S(O)(=O)=O.C1=CC=CN=C1.C1=CC=CN=C1, Mixture
Molecule_118753,118753,CCCCCCCCCCCCC1=CC=C(C=C1)S(O)(=O)=O.NCCNCCN, Mixture
Molecule_118794,118794,CCCCCCCCCCCCCC[N+](C)(C)C.CC(C)OS([O-])(=O)=O, Mixture
Molecule_118844,118844,CC(CCNC(=O)OC1OC1OC(=O)NCCC(C)N1CC1)N1CC1.C1CCCO1, Mixture
Molecule_118955,118955,CCOC(=O)C=C.C=CC(O)=O, Mixture
Molecule_119008,119008,CC1=NC=C(CO)C(CO)=C1O.CC(C)(OC1C=CC(Cl)=CC=1)C(O)=O, Mixture
Molecule_119109,119109,CC1C=CC(N)=CC=1.CC1C=CC(N)=CC=1.OP(O)(=O)OC1=CNC2=CC=CC=C12, Mixture
Molecule_119118,119118,CN(C)C1=CC=CC2=C(C=CC=C21)S(=O)(=O)N1CCCC1C(O)=O.C1CCCCN1, Mixture
Molecule_119299,119299,CCCCOP(O)(O)=O.C1CNCCO1, Mixture
Molecule_119321,119321,[H+].[Cr+3].[O-]C1=CC(=CC=C1N=NC1C2=CC=CC=C2C=CC=1[O-])[N+]([O-])=O.[O-]C1C=CC2=CC=CC=C2C=1N=NC1=CC(=CC=C1[O-])[N+]([O-])=O, Mixture
Molecule_119361,119361,[Hg+2].CN(C)C([S-])=S.[C-]1C=CC=CC=1, Mixture
Molecule_119409,119409,CCCCN(CCO)CCO.CCCCOS(O)(=O)=O, Mixture
Molecule_119419,119419,COC1=CC(=CC=C1[N+]#N)[N+]([O-])=O.COC1=CC(=CC=C1[N+]#N)[N+]([O-])=O.[O-]S(=O)(=O)C1=CC=C2C=CC=CC2=C1S([O-])(=O)=O, Mixture
Molecule_119433,119433,CO[Si](CCC1CC2OC2CC1)(OC)OC.CCO[Si](CCCN)(OCC)OCC, Mixture
Molecule_119524,119524,COP(O)(=O)OC.NC(N)=N, Mixture
Molecule_119552,119552,[Na+].[Na+].[Cr+3].[O-]C1C=CC2=CC=CC=C2C=1N=NC1C2=CC=CC=C2C(=CC=1[O-])S([O-])(=O)=O.[O-][N+](=O)C1C=C(C([O-])=C(C=1)N=NC1C2=CC=CC=C2C=CC=1[N-]C1C=CC=CC=1)[N+]([O-])=O, Mixture
Molecule_119648,119648,CCCCCCCCC=C.CCCCCCC=C, Mixture
Molecule_119829,119829,NCCCCCCN.OP(=O)C1C=CC=CC=1.OP(=O)C1C=CC=CC=1, Mixture
Molecule_119845,119845,[H+].[Na+].[Cr+3].[O-]C1C=CC2=CC=CC=C2C=1N=NC1C2=CC=CC=C2C(=CC=1[O-])S([O-])(=O)=O.[O-]C1=CC(=CC=C1N=NC1=CC2=CC=CC=C2C=C1[O-])[N+]([O-])=O, Mixture
Molecule_120071,120071,CN(C)C1=CC=CC2C1=CC=CC=2S(=O)(=O)NCCCCC(N)C(O)=O.NC1CCCCC1, Mixture
Molecule_120114,120114,CN(C)CCN(CC1C=CC(=CC=1)OC)C1=CC=CC=N1.C[n]1c(=O)c2[nH]c(Br)[n]c2[n](C)c1=O, Mixture
Molecule_120181,120181,[Zr+4].CCC(COCC=C)(COCC=C)C[O-].CCC(COCC=C)(COCC=C)C[O-].NC1C=CC(=CC=1)C([O-])=O.NC1C=CC(=CC=1)C([O-])=O, Mixture
Molecule_120229,120229,[Mg+2].CC1=C([O-])C=CC(=C1C)S([O-])(=O)=O.CC1=C(O)C=CC(=C1C)S(O)(=O)=O, Mixture
Molecule_120425,120425,CCCCCCCCCCCCCCCCCC[N+](C)(C)C.CC(C)OS([O-])(=O)=O, Mixture
Molecule_120486,120486,CCCCCCCCCCCCS.C=CN1CCCC1=O.C=CC(N)=O, Mixture
Molecule_120612,120612,CCC[N+]1C=CN(C)C=1C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_120825,120825,CNC(C(O)C1C=CC=CC=1)C1C=CC=CC=1.CC1(C)SC2C(NC(=O)CC3C=CC=CC=3)C(=O)N2C1C(O)=O, Mixture
Molecule_120931,120931,CCCCCCCCCCCC(=O)N(C)CC([O-])=O.CCCCCCCCCC[N+](CCCCCCCCCC)(CCCCCCCCCC)CCCCCCCCCC, Mixture
Molecule_120972,120972,CC(C)(C1C=CC(O)=CC=1)C1C=CC(O)=CC=1.NCCN1CCNCC1, Mixture
Molecule_120988,120988,CN(CCCN)CCCN.ClCCCl, Mixture
Molecule_121005,121005,CC(O)CN(CC(C)O)CC(C)O.NC1C(Cl)=C(N=C(Cl)C=1Cl)C(O)=O, Mixture
Molecule_121046,121046,CCCCOP(O)(O)=O.CCCCCCCCCCCCC1C=CC(N)=CC=1.CCCCCCCCCCCCC1C=CC(N)=CC=1, Mixture
Molecule_121080,121080,CC(C)OP(S)(=S)OC(C)C.NC1CCCCC1, Mixture
Molecule_121286,121286,CC1CN=C(N1)C1C=CC=CC=1.OC(=O)C1C=C(C(=CC=1)C(O)=O)C(O)=O, Mixture
Molecule_121320,121320,CCCC[N+](C)(C)C.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_121327,121327,[Cl-].CCl.CN(CC[N+]1(C)CCOCC1)CCCCC(C#N)(C1C=CC=CC=1)C1C=CC=CC=1, Mixture
Molecule_121361,121361,OC(=O)C1=CC(=C(C=C1C(O)=O)C(O)=O)C(O)=O.C1CNC(=N1)C1C=CC=CC=1.C1CNC(=N1)C1C=CC=CC=1, Mixture
Molecule_121365,121365,COP(O)(O)=O.NC(N)=N.NC(N)=N, Mixture
Molecule_121438,121438,OC(=O)C1=CC(=CC=C1C(O)=O)C(O)=O.C1CN=C(N1)C1C=CC=CC=1, Mixture
Molecule_121443,121443,CCCS(O)(=O)=O.C1=CC=CC=N1, Mixture
Molecule_121514,121514,[Mg+2].CC(=O)NCCCS(O)(=O)=O.CC([O-])=NCCCS([O-])(=O)=O, Mixture
Molecule_121597,121597,CC(C)C(C(=O)NC(CC(O)C(N)CC1=CC=CC=C1)CC1=CC=CC=C1)N1CCCNC1=O.OC(=O)C1CCC(=O)N1, Mixture
Molecule_121655,121655,CCC[N+](CCC)(CCC)CCC.[O-]C(=NC1=CC=C(C=C1Br)[N+]([O-])=O)C(F)(C(F)(F)F)C(F)(F)F, Mixture
Molecule_121665,121665,CC1C(=CC=CC=1N=C=O)N=C=O.OCCCOC(COCCCO)COCCCO, Mixture
Molecule_121667,121667,[Fe+2].CC(C)OCC1[CH-]C=CC=1.[CH-]1C=CC=C1, Mixture
Molecule_121708,121708,CCCCCCCCCCCCOP(O)(O)=O.CN(C)C1CCCCC1.CN(C)C1CCCCC1, Mixture
Molecule_121996,121996,CCCC[N+](CC1C=CC=CC=1)(CCCC)CCCC.[O-]S(=O)(=O)C1=CC=C(O)C2=CC=CC=C12, Mixture
Molecule_122001,122001,CC(C)CCCCCOC(=O)C=C.C=CC(N)=O, Mixture
Molecule_122057,122057,[Cr+3].[O-]C1C=CC2=CC=CC=C2C=1N=NC1C2=CC=C(C=C2C(=CC=1O)S(O)(=O)=O)[N+]([O-])=O.[O-]N([O-])C1C=C2C(=CC=1)C(=NN=C1C3=CC=CC=C3C=CC1=O)C(=O)C=C2S(O)(=O)=O, Mixture
Molecule_122101,122101,CC(C)(C)CCCCCC(=O)OCC1CO1.OC1OC(O)=C2CCCCC=12, Mixture
Molecule_122219,122219,[Na+].CC(=C)C(O)=O.C=CC1=CC=C(C=C1)S([O-])(=O)=O, Mixture
Molecule_122322,122322,CN(C)C1=CC=CC2=C(C=CC=C21)S(=O)(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O.C1CCCCN1, Mixture
Molecule_122323,122323,CN(C)C1=CC=CC2=C(C=CC=C21)S(=O)(=O)NC(CC1=CNC2=CC=CC=C12)C(O)=O.C1CCCCN1, Mixture
Molecule_122402,122402,CN(C)c1c(=O)[n](C2C=CC=CC=2)[n](C)c1C.OS(=O)(=O)OC1=CC=C2C=CC=CC2=N1, Mixture
Molecule_122530,122530,[Pt+2].NCC1CCCN1.[O-]C(=O)C1(CCC1)C([O-])=O, Mixture
Molecule_122542,122542,[Na+].[Na+].COC1C=CC(NS(=O)(=O)C2C=CC(N)=CC=2)=NN=1.CC(O)S([O-])(=O)=O.CC(O)S([O-])(=O)=O, Mixture
Molecule_122705,122705,CN(C)c1c(=O)[n](C2C=CC=CC=2)[n](C)c1C.OS(=O)(=O)C1=CC=C(O)C2=NC=CC=C21, Mixture
Molecule_122829,122829,CC1(C)C2=CC=CC=C2N(CCCCCCC)C1=CC=CC1=[N+](CCCCCCC)C2=CC=CC=C2C1(C)C.CCCC[B-](C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1, Mixture
Molecule_123098,123098,CCOC(=O)C=C.C=CN1CCCC1=O, Mixture
Molecule_123322,123322,O=C(OI)C1C=CC=CC=1.FC(F)F, Mixture
Molecule_123352,123352,[Na+].[Na+].[Na+].[Cr+3].CC(=O)[C-](N=NC1=CC(=CC=C1[O-])S(N)(=O)=O)C(=O)NC1C=CC=CC=1.NC1=CC=C(C2=CC(=C(N=NC3=CC(=CC=C3[O-])[N+]([O-])=O)C([O-])=C12)S([O-])(=O)=O)S([O-])(=O)=O, Mixture
Molecule_123597,123597,CC(NS(=O)(=O)C1=CC=CC2C1=CC=CC=2N(C)C)C(O)=O.C1CCCCN1, Mixture
Molecule_123685,123685,CC1C=CC(=CC=1)C1NC(O)=C2C=1C(=O)N=C2C1C=C(C)C=CC=1.CC1=CC(=CC=C1)C1NC(O)=C2C=1C(=O)N=C2C1=CC(C)=CC=C1, Mixture
Molecule_123852,123852,CCC(COCCO)(COCCO)COCCO.C=CC(O)=O, Mixture
Molecule_123862,123862,CC(C)CCCCCOC(=O)C=C.C=CC(O)=O, Mixture
Molecule_123876,123876,C=CC1=CC=CC=C1CCl.C=CC1=CC=CC=C1C=C, Mixture
Molecule_123881,123881,[Ca+2].C=CC1C=CC(=CC=1)C=C.C=CC1C=CC(=CC=1)S([O-])(=O)=O.C=CC1C=CC(=CC=1)S([O-])(=O)=O, Mixture
Molecule_124206,124206,CCCC[N+](CCCC)(CCCC)CCCC.C=CC([O-])=O, Mixture
Molecule_124271,124271,CC(C1C=CC(=CC=1)N1CC2=CC=CC=C2C1=O)C(O)=O.NC(CCCNC(N)=N)C(O)=O, Mixture
Molecule_124272,124272,CC(C1C=CC(=CC=1)N1CC2=CC=CC=C2C1=O)C(O)=O.NC(CCCNC(N)=N)C(O)=O, Mixture
Molecule_124273,124273,CC(C1C=CC(=CC=1)N1CC2=CC=CC=C2C1=O)C(O)=O.NC(CCCNC(N)=N)C(O)=O, Mixture
Molecule_124301,124301,CN(C)C1=CC=CC2=C(C=CC=C21)S(=O)(=O)N1C=C(CC(N)C(O)=O)C2=CC=CC=C12.NC1CCCCC1, Mixture
Molecule_124318,124318,CC(OC1=CC(Cl)=C(Cl)C=C1Cl)C(O)=O.CC(O)CN(CC(C)O)CC(C)O, Mixture
Molecule_124336,124336,CCCCCCCCOP(O)(O)=O.CCCCCCCCCCCCN(CCO)CCO, Mixture
Molecule_124371,124371,OC(CN1C=NC=N1)(C1=CC=CC=C1F)C1C=CC(F)=CC=1.C1SC=NC=1C1NC2=CC=CC=C2N=1, Mixture
Molecule_124403,124403,CC1C=CSC=1C.CC1=CC(C)=CS1, Mixture
Molecule_124610,124610,CC1=CC=CC=C1C(OCCN(C)C)C1C=CC=CC=1.CCCCCCCCCCCCCCCCOS(O)(=O)=O, Mixture
Molecule_124720,124720,CCC1(C2=CC=CC=C2)C(=O)NC(=O)NC1=O.COC1=CC=C2N=CC=C(C(O)C3CC4CCN3CC4C=C)C2=C1, Mixture
Molecule_124957,124957,NC1CCCCC1.NC1CCCCC1.NC1CCCCC1.OC(=O)COP(O)(O)=O, Mixture
Molecule_125017,125017,CCC(CO)(CO)CO.CC1C(=CC=CC=1N=C=O)N=C=O.CC1=CC=C(C=C1N=C=O)N=C=O, Mixture
Molecule_125133,125133,CC(=O)OC1=CC(=CC=C1S(O)(=O)=O)NC(C)=O.C1=CC=CC=N1, Mixture
Molecule_125314,125314,CC(C)COP(O)(O)=O.CCCCC(CNCC(CCCC)CC)CC.CCCCC(CNCC(CCCC)CC)CC, Mixture
Molecule_125385,125385,CN(C)CC(C)O.CN(C)CC(C)O.CN(C)CC(C)O.CC(=O)NC1C=CC(=CC=1)C(O)=O.CC(=O)NC1C=CC(=CC=1)C(O)=O.CC(=O)NC1C=CC(=CC=1)C(O)=O.OCC1OC(C(O)C1O)[n]1c[n]c2c1[n]c[nH]c2=O, Mixture
Molecule_125471,125471,C[NH+](C)C.[O-]C1C=CC=CC=1, Mixture
Molecule_125473,125473,CC1=CC=CC=C1C=C.C=CC(N)=O, Mixture
Molecule_125474,125474,CCCCCCCCCCCCCCCCCCN.OC(=O)C1CCC(=O)N1, Mixture
Molecule_125475,125475,CCCCCCCCCCCCCCCCCCN.OC(=O)C1CCC(=O)N1, Mixture
Molecule_125552,125552,NCCOCCO.NCCOCCO.NCCOCCO.OC(=O)CCCCCCCCC(O)=O.OC(=O)CCCCCCCCC(O)=O, Mixture
Molecule_125616,125616,CN(C)C(N)=NC(N)=N.OC(=O)COC1C=CC(Cl)=CC=1, Mixture
Molecule_125668,125668,CC1C=C(C)C=C(C)C=1[S+](C1C=CC=CC=1)C1C=CC=CC=1.[O-]S(=O)(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F, Mixture
Molecule_125733,125733,CCCCC(COP(O)(=O)OCC(CCCC)CC)CC.C1CNCCO1, Mixture
Molecule_125812,125812,CC(C)(C)CCCCCC(=O)OCC1CO1.CC(C)(CO)CO, Mixture
Molecule_125958,125958,CCCCCCCCCCC(=O)NC(CCCN=C(N)N)C(=O)OCC.OC(=O)C1CCC(=O)N1, Mixture
Molecule_125966,125966,CC(CCC(O)=O)C1CCC2C3C(CC(=O)C21C)C1(C)CCC(=O)CC1CC3=O.C[N+](C)(C)CC([O-])=O, Mixture
Molecule_126021,126021,CC(=C)C(=O)OCCCCCCCCCCCC.CCCCC(=C)C(O)=O, Mixture
Molecule_126158,126158,CCC1(C2C=CC=CC=2)C(=O)NC(=O)NC1=O.COC1=CC(CC2=NC=CC3=CC(OC)=C(C=C32)OC)=CC=C1OC, Mixture
Molecule_126235,126235,CC(=O)NC(CCC(O)=O)C(O)=O.CC(C)CC(N)C1=CC=CC=C1N1CCCCC1, Mixture
Molecule_126243,126243,CC(=C)C(O)=O.C=CC(N)=O, Mixture
Molecule_126341,126341,CCCCN(CCCC)C(S)=S.CCCCNCCCC, Mixture
Molecule_126472,126472,[Ca+2].[O-]C1CCC(N=1)C([O-])=O.OC(=O)C1CCC(=O)N1, Mixture
Molecule_126507,126507,CCCCC(CC)C(O)=O.NC(N)=N, Mixture
Molecule_126521,126521,[Na+].[Na+].[Cr+3].Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O.Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC(=CC=C1[O-])S(=O)(=O)NC1C=CC=CC=1, Mixture
Molecule_126730,126730,CC(=C)C(=O)OC.C=CN1CCCC1=O, Mixture
Molecule_126747,126747,NC1N=C(N)N=C(N)N=1.OC(=O)CCCCCCCCC(O)=O, Mixture
Molecule_126863,126863,CCCCCCCCCCCCCCOS(O)(=O)=O.CCN(CC)C1CCCCC1, Mixture
Molecule_126897,126897,[H+].[H+].[Cr+3].Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC(=CC=C1C([O-])=O)S([O-])(=O)=O.Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC=CC=C1C([O-])=O, Mixture
Molecule_126928,126928,CC(NC)C(O)C1C=CC=CC=1.C[n]1c(=O)c2c([n]c[n]2CC(O)=O)[n](C)c1=O, Mixture
Molecule_127006,127006,O=C1CC2OCC=C3CN4CCC56C(C2C3CC54)N1C1=CC=CC=C61.ClCC1C=CC=CC=1, Mixture
Molecule_127037,127037,CC(CC)C(NS(=O)(=O)C1=CC=CC2=C(C=CC=C21)N(C)C)C(O)=O.NC1CCCCC1, Mixture
Molecule_127058,127058,[Cl-].[Cl-].[Ru+6].[CH-2]C1=CC=CS1.CC1=CC(C)=C(C(C)=C1)N1[C-2]N(C2C(C)=CC(C)=CC=2C)C(C)=C1C.C1CCCCC1P(C1CCCCC1)C1CCCCC1, Mixture
Molecule_127245,127245,C[n]1c(C)cc(=O)[n]1C1C=CC=CC=1.OC(=O)C1CCC(=O)N1, Mixture
Molecule_127294,127294,CCCCCCCCCCCC[N+](C)(C)C.CC(C)OS([O-])(=O)=O, Mixture
Molecule_127483,127483,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[O-]C1=C(Cl)C(Cl)=CC(Cl)=C1Cl, Mixture
Molecule_127509,127509,CN(C)C.OC(=O)C1CCC(=O)N1, Mixture
Molecule_127525,127525,CCC(C)(NC(=O)C=C)S(O)(=O)=O.C=CC(O)=O, Mixture
Molecule_127529,127529,[H+].[Cr+3].CCCCCCCCCCCCCN.Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O.Cc1[n][n](C2C=CC=CC=2)c(=O)[c-]1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O, Mixture
Molecule_127582,127582,CC[N+](CC)(CC)CC.N#C[O-], Mixture
Molecule_127593,127593,CCCCCCCCCCCCCCCCCCCCCC(=O)NCCN(CCC#N)CCNC(=O)CCCCCCCCCCCCCCCCCCCCC.CCOS(=O)(=O)OCC, Mixture
Molecule_127597,127597,CN(C)CNC(=O)C=C.C=CC(N)=O, Mixture
Molecule_127635,127635,CCCCCCCCCCCCN.C[As](O)(O)=O, Mixture
Molecule_127645,127645,CCCCCCCCCCCCOC(=O)C(C)=C.CC(=C)C(=O)OCCOC(=O)C(C)=C, Mixture
Molecule_127668,127668,CCC(N)(CO)CO.CCC(N)(CO)CO.[O-][N+](=O)C1C=CC(=CC=1)OP(O)(O)=O, Mixture
Molecule_127718,127718,CN1C=NN=C1N=NC1C=CC(=CC=1)N(CC)CC.COC(C)=O, Mixture
Molecule_127757,127757,NCCCCCCN.OC(=O)CCCCCCCCC(O)=O, Mixture
Molecule_127813,127813,C[N+](C)(CCCCCCCCCCCCCCCC)CC.[O-]C1=CC=C(Cl)C=C1C1CCCCC1, Mixture
Molecule_127978,127978,CC(C)(CO)C(O)C(=O)NCCC(O)=O.CNC1C(OC(CO)C(O)C1O)OC1C(OC2C(N=C(N)N)C(O)C(N=C(N)N)C(O)C2O)OC(C)C1(O)C=O, Mixture
Molecule_128148,128148,[Na+].[Na+].[Cr+3].Cc1[n][n](C2C=C(C=CC=2)S([O-])(=O)=O)c(=O)[c-]1N=NC1=CC(=CC=C1[O-])[N+]([O-])=O.[O-]C1C=CC2=CC=CC=C2C=1N=NC1=CC(=CC=C1[O-])N=NC1C=CC=CC=1, Mixture
Molecule_128163,128163,[NH4+].CC(=C)C([O-])=O.CCCCOC(=O)C=C.C=CC1C=CC=CC=1, Mixture
Molecule_128230,128230,Cc1cc(=O)c2c(OCC[N+](C)(C)C)c3ccoc3c(OC)c2o1.CN1C([O-])C2NCNC2N(C)C1=O, Mixture
Molecule_128452,128452,CCCCCCCCC=CCCCCCCCCNCCCN.OC(=O)COC1=CC=C(Cl)C=C1Cl.OC(=O)COC1=CC=C(Cl)C=C1Cl, Mixture
Molecule_128457,128457,CCCCCCC1=CC=C(O)C=C1O.NC1C2=CC=CC=C2N=C2C=CC=CC2=1, Mixture
Molecule_128677,128677,[Co+3].[NH-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1[O-])[N+]([O-])=O.[NH-]C1=CC=C2C=CC=CC2=C1N=NC1=CC=C(C=C1O)[N+]([O-])=O, Mixture
Molecule_128761,128761,CN(C)CCOC(C)(C1C=CC=CC=1)C1C=CC=CC=1.C[n]1c(=O)c2[nH]c(Cl)[n]c2[n](C)c1=O, Mixture
Molecule_128833,128833,CCCCCCCCCCCCCCCC[N+](C)(C)CC.[O-]C1=CC=CC=C1C1C=CC=CC=1, Mixture
Molecule_128929,128929,CC(=C)C(O)=O.CC(C)(C)OC(=O)C=C.C=CN1CCCC1=O, Mixture
Molecule_129091,129091,CC1C(CNC2C=C(OC)C(OC)=C(C=2)OC)=CC=C2N=C(N)N=C(N)C=12.OCC(O)C(=O)C(O)C(O)C(O)=O, Mixture
Molecule_129127,129127,CC(CC)(CC)C1C=C(NC(=O)C2C(=CC=CC=2OC)OC)ON=1.CCCN(CCC)C1C(=CC(=CC=1[N+]([O-])=O)S(N)(=O)=O)[N+]([O-])=O, Mixture
Molecule_129239,129239,CCN(CC)C1C=CC(=CC=1)[N+]#N.[O-]S(=O)(=O)C1C=C(C=C(C=1)C(O)=O)C(O)=O, Mixture
Molecule_129248,129248,Cl.[K+].C[N+](C)(CC=C)CC=C.C=CC([O-])=O.C=CC(=N)[O-], Mixture
Molecule_129313,129313,CCC(C(=O)N(C)C)N(CC)C(=O)C=CC.CCCN(C(CC)C(=O)N(C)C)C(=O)C=CC, Mixture
Molecule_129362,129362,CCCC[N+]1(C)CCCCC1.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_129393,129393,[NH4+].[Cr+3].CC1=NN(C2C=C(Cl)C=CC=2)C([O-])=C1N=NC1=CC(=CC=C1[O-])S(C)(=O)=O.COC(=O)NC1=CC=CC2=CC=C([O-])C(N=NC3=CC(=CC=C3[O-])S(C)(=O)=O)=C21, Mixture
Molecule_129430,129430,C[S+](CC)CC.O=S(=O)([N-]S(=O)(=O)C(F)(F)F)C(F)(F)F, Mixture
Molecule_129458,129458,CC(O)CN.OC(=O)C1=NC(Cl)=CC=C1Cl, Mixture
Molecule_129484,129484,C[N+](C)(C)CC([O-])=O.C[N+](C)(C)CCO.[O-]C(=O)CCC(O)(CC(O)=O)C(O)=O, Mixture
Molecule_129768,129768,CC(=O)SCCl.O=C(S)Cl, Mixture
Molecule_129823,129823,OC1OC(O)=C2CCCCC=12.ClCC1CO1, Mixture
Molecule_129947,129947,[Li+].[Na+].[Cr+2].CC1=NN(C2C=CC(C)=CC=2)C([O-])=C1N=NC1=CC(=CC(=C1[O-])S([O-])(=O)=O)[N+]([O-])=O.CC1NN=C([O-])C=1N=NC1=CC(Cl)=CC=C1[O-], Mixture
Molecule_130001,130001,[Fe+2].O[B-](O)=C1C#CC#C1.[C-]1=C=C=C=[C]1, Mixture
Molecule_130056,130056,CCOC(=O)C=C.C=C(Cl)Cl, Mixture
Molecule_130129,130129,CCCC[N+](CCCC)(CCCC)CCCC.C1=CC=CC=C1[B-](C1C=CC=CC=1)(C1C=CC=CC=1)C1C=CC=CC=1, Mixture
