Seed,Model,fold,MAE,MdAE,RMSE,R2,Algorithm,Features
2,SVM_rdkit,1,0.5058584613258009,0.38046313412346056,0.6546916848461084,0.6480992333531148,SVM,RDKIT descriptors
2,SVM_rdkit,2,0.5266461649042495,0.43318559244832855,0.6939009603010432,0.6495473415170754,SVM,RDKIT descriptors
2,SVM_rdkit,3,0.5002905717220365,0.40988392775546156,0.6414599423633512,0.6724619218324351,SVM,RDKIT descriptors
2,SVM_rdkit,4,0.48869939949028307,0.3552579707354,0.6680943682680708,0.66204965156878,SVM,RDKIT descriptors
2,SVM_rdkit,5,0.5758750381674814,0.4174634485614297,0.7906147587611787,0.4971828435574942,SVM,RDKIT descriptors
2,SVM_rdkit,6,0.5655574119785693,0.433409384368463,0.7787961188801383,0.4925248787492337,SVM,RDKIT descriptors
2,SVM_rdkit,7,0.5475418957276044,0.39940907435255313,0.7586092631312771,0.5134460122717484,SVM,RDKIT descriptors
2,SVM_rdkit,8,0.5447836111534392,0.4020723494576668,0.7494692586083866,0.5591960389933279,SVM,RDKIT descriptors
2,SVM_rdkit,9,0.554882187968595,0.448195695699273,0.7064123020821729,0.5933760200637166,SVM,RDKIT descriptors
2,XGB_cddd,0,0.5584057591390281,0.39303562829797256,0.7567636868855989,0.5363308124770556,XGB,CDDD embedding
2,XGB_cddd,1,0.5253288110908803,0.38998132537578467,0.6807476814003518,0.6195313262269118,XGB,CDDD embedding
2,XGB_cddd,2,0.5658385839185461,0.4591110085318588,0.7336973489593167,0.6081965268334012,XGB,CDDD embedding
2,XGB_cddd,3,0.49587265936974223,0.4152937724899406,0.6119088288466134,0.7019451772299763,XGB,CDDD embedding
2,XGB_cddd,4,0.5268137202605709,0.4367650077878813,0.6802802081098811,0.6496089950943139,XGB,CDDD embedding
2,XGB_cddd,5,0.5955472505345726,0.5004413098534743,0.7743747583957128,0.5176274013171871,XGB,CDDD embedding
2,XGB_cddd,6,0.5942630608883887,0.5000752643668325,0.7684847691345377,0.5058739754101729,XGB,CDDD embedding
2,XGB_cddd,7,0.5874077208522798,0.4738436387591989,0.7925643891153773,0.4689152100527124,XGB,CDDD embedding
2,XGB_cddd,8,0.5480839202987945,0.413983367960304,0.72520573178323,0.5872754558060491,XGB,CDDD embedding
2,XGB_cddd,9,0.561799123893747,0.47906823730252723,0.7045949399273879,0.5954655432849962,XGB,CDDD embedding
2,XGB_maccs,0,0.5386300498174,0.4459389118945509,0.6988810275622692,0.6045476420330744,XGB,MACCS fingerprint
2,XGB_maccs,1,0.4853473140644333,0.3610509992870865,0.6474792665475297,0.6558099629330201,XGB,MACCS fingerprint
2,XGB_maccs,2,0.5351008381878992,0.48234857444385115,0.6983672726786132,0.6450214265457966,XGB,MACCS fingerprint
2,XGB_maccs,3,0.4984490054036133,0.39401244558045256,0.6383233260998037,0.675657287264701,XGB,MACCS fingerprint
2,XGB_maccs,4,0.49300445801260995,0.3557389229105645,0.6623212873851776,0.6678649534664898,XGB,MACCS fingerprint
2,XGB_maccs,5,0.5439044053594094,0.3875828708540998,0.7413214100688125,0.5579276630126808,XGB,MACCS fingerprint
2,XGB_maccs,6,0.5403543788287489,0.3993647068368844,0.7367351532031734,0.5458597609887275,XGB,MACCS fingerprint
2,XGB_maccs,7,0.4799415950424364,0.3641888314378712,0.6631597892650275,0.6281813898067192,XGB,MACCS fingerprint
2,XGB_maccs,8,0.5363714282874803,0.3957480754139344,0.7430258375375074,0.5667429158999351,XGB,MACCS fingerprint
2,XGB_maccs,9,0.5356323916726818,0.4722312714396164,0.6837315696082232,0.6190677474242345,XGB,MACCS fingerprint
2,XGB_morgan-512,0,0.5764307268999554,0.46051805124627165,0.7625881146685741,0.5291660915702409,XGB,MORGAN fingerprint
2,XGB_morgan-512,1,0.5313888430950712,0.3884415736885827,0.7129943098709647,0.5826324396379183,XGB,MORGAN fingerprint
2,XGB_morgan-512,2,0.5569750531773552,0.4336512725996853,0.7152453574508745,0.6276558997522732,XGB,MORGAN fingerprint
2,XGB_morgan-512,3,0.5737669118104963,0.4877934217405606,0.6992839326333964,0.6107489310435549,XGB,MORGAN fingerprint
2,XGB_morgan-512,4,0.5237936223577384,0.44141782854662637,0.7113607941631567,0.6168603232041066,XGB,MORGAN fingerprint
2,XGB_morgan-512,5,0.5771751824942442,0.45017451747091153,0.7876629569074093,0.500930423267121,XGB,MORGAN fingerprint
2,XGB_morgan-512,6,0.5779153288853106,0.4923573740360767,0.7873427595373972,0.48132552625279124,XGB,MORGAN fingerprint
2,XGB_morgan-512,7,0.5153937154112816,0.37932426214616743,0.731670189622834,0.5473886135448557,XGB,MORGAN fingerprint
2,XGB_morgan-512,8,0.5741039621823638,0.39849517656763256,0.77537523859554,0.5281959155517701,XGB,MORGAN fingerprint
2,XGB_morgan-512,9,0.5790546859813535,0.4417603505916319,0.762047014454634,0.5268051481382882,XGB,MORGAN fingerprint
2,XGB_rdkit,0,0.5218551070163294,0.3997947145113909,0.70947539923461,0.5924674050967145,XGB,RDKIT descriptors
2,XGB_rdkit,1,0.4710031572153011,0.342237542874567,0.6261833210907499,0.6780788175935195,XGB,RDKIT descriptors
2,XGB_rdkit,2,0.49927936165910375,0.4290147190041207,0.65529864410041,0.6874547373980808,XGB,RDKIT descriptors
2,XGB_rdkit,3,0.4508186357625478,0.3474253071399587,0.5904277961736132,0.7225042700324082,XGB,RDKIT descriptors
2,XGB_rdkit,4,0.4858922397043156,0.3871324532061018,0.6490500722200813,0.6810418659542496,XGB,RDKIT descriptors
2,XGB_rdkit,5,0.593156562339166,0.43886440603835686,0.7934067411663875,0.49362526906810045,XGB,RDKIT descriptors
2,XGB_rdkit,6,0.5479442947904449,0.40978506575931894,0.7413474168212235,0.5401557544272882,XGB,RDKIT descriptors
2,XGB_rdkit,7,0.5072108284158283,0.3843107027982495,0.7149871155796468,0.5677936086629037,XGB,RDKIT descriptors
2,XGB_rdkit,8,0.5145075884050728,0.33821210425185044,0.7208137854732252,0.5922593523406059,XGB,RDKIT descriptors
2,XGB_rdkit,9,0.5574818217336004,0.4903958714526513,0.7199628692596601,0.577626485520991,XGB,RDKIT descriptors
2,consensus_consensus,0,0.5021257777307191,0.42288629981863224,0.6601857676835244,0.6471257380808455,consensus,consensus
2,consensus_consensus,1,0.4670757129303629,0.36059803596021567,0.6242376038486916,0.6800762979773389,consensus,consensus
2,consensus_consensus,2,0.5053068885461549,0.42615895316481023,0.6576465982646001,0.6852110073186592,consensus,consensus
2,consensus_consensus,3,0.4813512950509856,0.41564885067462054,0.6019545361261488,0.7115635792807459,consensus,consensus
2,consensus_consensus,4,0.46961185748442463,0.34786546133283824,0.6350420771725794,0.69466099851789,consensus,consensus
2,consensus_consensus,5,0.5529042688718052,0.4237224541670108,0.7408075106842984,0.5585403580073632,consensus,consensus
2,consensus_consensus,6,0.5223680400619543,0.3735596828225358,0.7146947152583482,0.5726257610521632,consensus,consensus
2,consensus_consensus,7,0.4692021992569345,0.3341418325456882,0.6364564461389044,0.6575224307806529,consensus,consensus
2,consensus_consensus,8,0.489748530529753,0.3431796613542071,0.6884201281225978,0.6280839161109102,consensus,consensus
2,consensus_consensus,9,0.5143861252385554,0.4439806119517433,0.6598869873892342,0.6451738590151717,consensus,consensus
3,KNN_cddd,0,0.5419072942411032,0.45790808807453764,0.7082406590123667,0.6377011940461101,KNN,CDDD embedding
3,KNN_cddd,1,0.6166752856466261,0.4792991649069398,0.8128750106968046,0.4665121766481326,KNN,CDDD embedding
3,KNN_cddd,2,0.5449188665325806,0.4253261248297715,0.7148613509047134,0.6069587717626176,KNN,CDDD embedding
3,KNN_cddd,3,0.6453757652525364,0.4475328311150193,0.9069622886887095,0.3732875671386937,KNN,CDDD embedding
3,KNN_cddd,4,0.5694311790837606,0.46259713450328466,0.7341240781489645,0.5279928941112595,KNN,CDDD embedding
3,KNN_cddd,5,0.5614134273340247,0.43729896199432083,0.7535689931236773,0.5010067767332977,KNN,CDDD embedding
3,KNN_cddd,6,0.5237533837985417,0.4243615051039984,0.6581010307778639,0.6481456292581967,KNN,CDDD embedding
3,KNN_cddd,7,0.5827136014431925,0.474943463920948,0.7570407088079807,0.5272266164956462,KNN,CDDD embedding
3,KNN_cddd,8,0.5222048975565544,0.37239917245956966,0.6971243703116308,0.5978392754049514,KNN,CDDD embedding
3,KNN_cddd,9,0.5880579464801831,0.4322000691806913,0.8215185613933433,0.5052437089286088,KNN,CDDD embedding
3,KNN_maccs,0,0.5376662047293532,0.4031766704124138,0.7385627114761143,0.6060147649772778,KNN,MACCS fingerprint
3,KNN_maccs,1,0.6384048467830784,0.5245740935933707,0.9286362232769185,0.30374519371729825,KNN,MACCS fingerprint
3,KNN_maccs,2,0.5217108746189092,0.42060606523667143,0.6811938007635521,0.6431087936401974,KNN,MACCS fingerprint
3,KNN_maccs,3,0.5885126192739075,0.4318445959543604,0.7981278905919581,0.5146725827361517,KNN,MACCS fingerprint
3,KNN_maccs,4,0.5094486490699492,0.3632879150799244,0.7131654824200522,0.5545589578292478,KNN,MACCS fingerprint
3,KNN_maccs,5,0.57598008090647,0.4903567415068806,0.7630069587161924,0.4884293683725399,KNN,MACCS fingerprint
3,KNN_maccs,6,0.5075463690282931,0.4286227075060909,0.6722185809225262,0.632887786296747,KNN,MACCS fingerprint
3,KNN_maccs,7,0.5572238825355404,0.4378224176346601,0.732395988608388,0.5575069387489597,KNN,MACCS fingerprint
3,KNN_maccs,8,0.509428577735422,0.4045968062252625,0.6592696754302388,0.6403290814787166,KNN,MACCS fingerprint
3,KNN_maccs,9,0.5766824513494259,0.4196022415227709,0.7866472174726308,0.5463545219790997,KNN,MACCS fingerprint
3,KNN_morgan-512,0,0.546551656066822,0.47079174211559893,0.7171111573517648,0.6285689967734234,KNN,MORGAN fingerprint
3,KNN_morgan-512,1,0.5883569393611869,0.41629213978398294,0.7947239630250598,0.4900711512239838,KNN,MORGAN fingerprint
3,KNN_morgan-512,2,0.5859561280111961,0.4627127999035583,0.7650966169217653,0.5497776644968483,KNN,MORGAN fingerprint
3,KNN_morgan-512,3,0.6012837810595258,0.44845802015403136,0.8541641151797944,0.4441309479432204,KNN,MORGAN fingerprint
3,KNN_morgan-512,4,0.5203637200768569,0.38010732433407846,0.7188871318149557,0.5473828357822725,KNN,MORGAN fingerprint
3,KNN_morgan-512,5,0.5872626460931035,0.4672495303414703,0.7785528066993523,0.46737106440777343,KNN,MORGAN fingerprint
3,KNN_morgan-512,6,0.5269939429457663,0.4258612531357917,0.6842800999968544,0.6195955151466597,KNN,MORGAN fingerprint
3,KNN_morgan-512,7,0.5568932521904636,0.42974860850249175,0.7165978826982645,0.5763905964952849,KNN,MORGAN fingerprint
3,KNN_morgan-512,8,0.5619530291908648,0.4331483318400351,0.7485074305338059,0.5363701854480621,KNN,MORGAN fingerprint
3,KNN_morgan-512,9,0.6326988550734022,0.4857439853883465,0.8696736262351896,0.4455413487377359,KNN,MORGAN fingerprint
3,KNN_rdkit,0,0.5336506283221157,0.4339343489275236,0.7020806090595842,0.643976103758255,KNN,RDKIT descriptors
3,KNN_rdkit,1,0.5466075448950821,0.40341692756525926,0.7475814543077154,0.5487741165661968,KNN,RDKIT descriptors
3,KNN_rdkit,2,0.5605058967904373,0.4715617494284756,0.7457280240081791,0.5722840940759515,KNN,RDKIT descriptors
3,KNN_rdkit,3,0.5929295559660304,0.3684354892809636,0.8472242572462892,0.45312683287815503,KNN,RDKIT descriptors
3,KNN_rdkit,4,0.5595206288404538,0.4036954166493558,0.7512346332289016,0.505733925037265,KNN,RDKIT descriptors
3,KNN_rdkit,5,0.5963613324946051,0.45945871094759205,0.8143198404262764,0.41730855838318826,KNN,RDKIT descriptors
3,KNN_rdkit,6,0.508548640782919,0.4117805722558927,0.6387171479594363,0.6685676011282,KNN,RDKIT descriptors
3,KNN_rdkit,7,0.5209105768948217,0.3658971726940319,0.6940997515776893,0.6025721210830299,KNN,RDKIT descriptors
3,KNN_rdkit,8,0.5277692429780244,0.418796384275562,0.6788523313066771,0.6186447304227427,KNN,RDKIT descriptors
3,KNN_rdkit,9,0.5689235077311245,0.4147543444316242,0.809736621514656,0.5193331988696914,KNN,RDKIT descriptors
3,MLR_cddd,0,0.5822716394480392,0.44113921602603057,0.767439790938222,0.5746035920665125,MLR,CDDD embedding
3,MLR_cddd,1,0.6182849992009967,0.4613918192702453,0.8171611878475988,0.46087132950124887,MLR,CDDD embedding
3,MLR_cddd,2,0.5973265689853928,0.5313630326294656,0.7496653609205939,0.5677556135257491,MLR,CDDD embedding
3,MLR_cddd,3,0.6632786434345648,0.4934885996541909,0.9182430561757265,0.35760055505617494,MLR,CDDD embedding
3,MLR_cddd,4,0.600593109597097,0.487775595787884,0.759688348039086,0.49454728871604436,MLR,CDDD embedding
3,MLR_cddd,5,0.6130949600735046,0.5373390397894473,0.7957651041071789,0.4435599410590382,MLR,CDDD embedding
3,MLR_cddd,6,0.5908184060766252,0.5176862295077433,0.745291957311449,0.5487360116683302,MLR,CDDD embedding
3,MLR_cddd,7,0.6248240828929481,0.5349362126324158,0.7944271393666247,0.47937778526162245,MLR,CDDD embedding
3,MLR_cddd,8,0.5712535171585013,0.40835803573464635,0.7557140911868291,0.527399513091676,MLR,CDDD embedding
3,MLR_cddd,9,0.6167447092281586,0.4838312722077118,0.841026898412814,0.48146707652347454,MLR,CDDD embedding
3,MLR_maccs,0,0.618562484445608,0.477614884639598,0.8464537465793143,0.48249844955402843,MLR,MACCS fingerprint
3,MLR_maccs,1,0.6780862851695449,0.5384256005557995,0.9241168363492037,0.3105056191987161,MLR,MACCS fingerprint
3,MLR_maccs,2,0.6802304823054527,0.567607571183053,0.877975989141098,0.4071296228859159,MLR,MACCS fingerprint
3,MLR_maccs,3,0.634177399653211,0.45352167509863506,0.8819690629584769,0.4073523667255643,MLR,MACCS fingerprint
3,MLR_maccs,4,0.6635062604430557,0.5583498219876262,0.845038900502066,0.37459261784049624,MLR,MACCS fingerprint
3,MLR_maccs,5,0.6644756049194772,0.5252260576199506,0.8826058874504098,0.31548613855562735,MLR,MACCS fingerprint
3,MLR_maccs,6,0.5921969584115404,0.5169946450025482,0.8063563182581936,0.47175937923297495,MLR,MACCS fingerprint
3,MLR_maccs,7,0.649890146028587,0.5258513538882297,0.8808813667998874,0.35989768489066754,MLR,MACCS fingerprint
3,MLR_maccs,8,0.6632727622998954,0.5288151293455237,0.8733111663409076,0.3688724322643301,MLR,MACCS fingerprint
3,MLR_maccs,9,0.6513181888023265,0.4815180744282934,0.9211829102657332,0.3779170344736402,MLR,MACCS fingerprint
3,MLR_morgan-512,0,0.6526921923625522,0.5030124463334142,0.8576962368842901,0.46866037938443084,MLR,MORGAN fingerprint
3,MLR_morgan-512,1,0.6406175338961603,0.4997071489525311,0.8499817880089084,0.4166943182174422,MLR,MORGAN fingerprint
3,MLR_morgan-512,2,0.6798197931829938,0.5803289237164257,0.866853353773561,0.42205602473351544,MLR,MORGAN fingerprint
3,MLR_morgan-512,3,0.6607482344508613,0.5037546255295826,0.9412545486839442,0.3249996045686907,MLR,MORGAN fingerprint
3,MLR_morgan-512,4,0.6378754677049093,0.511886536140072,0.8165985230791439,0.41598126395127577,MLR,MORGAN fingerprint
3,MLR_morgan-512,5,0.656007475467326,0.6062235813203842,0.8187188850479876,0.41099602834488624,MLR,MORGAN fingerprint
3,MLR_morgan-512,6,0.5653485516032802,0.45420614863099806,0.7337787928516957,0.5625704478773335,MLR,MORGAN fingerprint
3,MLR_morgan-512,7,0.6583891087164452,0.559050862991193,0.8462030455315203,0.4093044228801396,MLR,MORGAN fingerprint
3,MLR_morgan-512,8,0.621819459896984,0.48322941301934086,0.8256299072562494,0.4359079789143331,MLR,MORGAN fingerprint
3,MLR_morgan-512,9,0.6836283958206711,0.5526296437617995,0.9248916944875418,0.372897801213546,MLR,MORGAN fingerprint
3,MLR_rdkit,0,0.6047284756963878,0.4735633746222012,0.816379828671033,0.5186181372844925,MLR,RDKIT descriptors
3,MLR_rdkit,1,0.6344709213140215,0.4965616140583484,0.861842202004784,0.4003021680910527,MLR,RDKIT descriptors
3,MLR_rdkit,2,0.6339479926793821,0.5177934646878217,0.8207525761610409,0.48189356972198194,MLR,RDKIT descriptors
3,MLR_rdkit,3,0.6401867024900195,0.45456047382248155,0.9151329886379812,0.3619447691875778,MLR,RDKIT descriptors
3,MLR_rdkit,4,0.6283820348642634,0.4955523467340974,0.8041775218536124,0.43361276200938215,MLR,RDKIT descriptors
3,MLR_rdkit,5,0.6311003127191248,0.463393860769836,0.8407282642788592,0.3789023256006454,MLR,RDKIT descriptors
3,MLR_rdkit,6,0.583724976333814,0.5058422673625476,0.7626731862657465,0.5274423871582803,MLR,RDKIT descriptors
3,MLR_rdkit,7,0.6403392718030456,0.5390178532369074,0.8153479366393868,0.451596138757844,MLR,RDKIT descriptors
3,MLR_rdkit,8,0.6107431860288731,0.4896789126149761,0.8057624194854504,0.46272932029832725,MLR,RDKIT descriptors
3,MLR_rdkit,9,0.6782429921894562,0.5099124293749775,0.9374298511510595,0.35578012038872,MLR,RDKIT descriptors
3,NN_cddd,0,0.5384876553877033,0.43080036754860185,0.7011747646015108,0.6448942154917807,NN,CDDD embedding
3,NN_cddd,1,0.5861513332399947,0.4720967059911021,0.759451444943503,0.5343313605258914,NN,CDDD embedding
3,NN_cddd,2,0.5725160605031864,0.4862878681437257,0.7175486448914093,0.6039981904290211,NN,CDDD embedding
3,NN_cddd,3,0.6027821639830462,0.3884916712956912,0.8961321469350649,0.38816549557870417,NN,CDDD embedding
3,NN_cddd,4,0.5667535693054474,0.41695460101187365,0.7352608292830011,0.5265300078181483,NN,CDDD embedding
3,NN_cddd,5,0.5790833184135549,0.4928015359660216,0.7497618998217714,0.5060359512859671,NN,CDDD embedding
3,NN_cddd,6,0.5230665123622082,0.43245826718600155,0.6833798099286917,0.6205958338382247,NN,CDDD embedding
3,NN_cddd,7,0.6435179054392993,0.5233905566787858,0.8431986485116991,0.4134914405994006,NN,CDDD embedding
3,NN_cddd,8,0.5464847439086811,0.4297249648118431,0.703109159113538,0.5909045634553245,NN,CDDD embedding
3,NN_cddd,9,0.5856325705778339,0.4035747682326778,0.8064101660378937,0.5232743136447593,NN,CDDD embedding
3,NN_maccs,0,0.5131758507532119,0.4032517557244475,0.6716104830808394,0.6742082182700755,NN,MACCS fingerprint
3,NN_maccs,1,0.652036238544205,0.5415189413033219,0.8472901116597191,0.4203828304269306,NN,MACCS fingerprint
3,NN_maccs,2,0.5562463119401311,0.43474525469173964,0.710285147347824,0.6119747924347686,NN,MACCS fingerprint
3,NN_maccs,3,0.641640413449385,0.48848997345322953,0.9033842297508186,0.37822270231141475,NN,MACCS fingerprint
3,NN_maccs,4,0.5599952693485678,0.4060971008661589,0.7751057774026437,0.4738233788195878,NN,MACCS fingerprint
3,NN_maccs,5,0.6152945853829528,0.47499351330332806,0.8136847713983157,0.41821705888303096,NN,MACCS fingerprint
3,NN_maccs,6,0.6021278903749859,0.4580617521168364,0.8019620145989312,0.47750107114230333,NN,MACCS fingerprint
3,NN_maccs,7,0.6285975285904631,0.4938065847966051,0.7991353666850592,0.4731884917741048,NN,MACCS fingerprint
3,NN_maccs,8,0.607019801805644,0.5296801394917128,0.7570636759822235,0.5257100277260354,NN,MACCS fingerprint
3,NN_maccs,9,0.5936436288457669,0.3988560953740352,0.8472718096531473,0.4737379196365029,NN,MACCS fingerprint
3,NN_morgan-512,0,0.6058576587103178,0.44037860990460764,0.824828198333033,0.5086033499178504,NN,MORGAN fingerprint
3,NN_morgan-512,1,0.5878002168529678,0.479026901922337,0.8178028478501052,0.4600243163794918,NN,MORGAN fingerprint
3,NN_morgan-512,2,0.6400193534263288,0.5135733584220059,0.8171009428855752,0.486493557601581,NN,MORGAN fingerprint
3,NN_morgan-512,3,0.6446217797703228,0.44330198848185187,0.9429405056195218,0.3225793436500658,NN,MORGAN fingerprint
3,NN_morgan-512,4,0.6213408437615286,0.48655654091492107,0.8272467242407258,0.40065110078646904,NN,MORGAN fingerprint
3,NN_morgan-512,5,0.6006701900334107,0.4799370607945328,0.7919654538408956,0.4488610781398402,NN,MORGAN fingerprint
3,NN_morgan-512,6,0.5983180784877568,0.4736774334714473,0.7794397474558015,0.5064366471421013,NN,MORGAN fingerprint
3,NN_morgan-512,7,0.6616319863945144,0.5533437809163506,0.9010390275799676,0.3302669118580248,NN,MORGAN fingerprint
3,NN_morgan-512,8,0.6029975656596178,0.489504227707128,0.7901787512091235,0.4833102835721448,NN,MORGAN fingerprint
3,NN_morgan-512,9,0.6282495331367979,0.4416325190312871,0.8792911740936625,0.43321024391473273,NN,MORGAN fingerprint
3,NN_rdkit,0,0.5534343104301316,0.45250070583877555,0.7171511362399869,0.628527581123048,NN,RDKIT descriptors
3,NN_rdkit,1,0.6314109087801457,0.4712899672599029,0.8355947064646327,0.43627366224052777,NN,RDKIT descriptors
3,NN_rdkit,2,0.5491773357223674,0.43330024420417024,0.7396682425299308,0.5792070850380768,NN,RDKIT descriptors
3,NN_rdkit,3,0.6154441116745885,0.42365824104729377,0.9030207815519782,0.3787229067045028,NN,RDKIT descriptors
3,NN_rdkit,4,0.5741599705976644,0.4711936876890239,0.7534449741460328,0.5028211100653796,NN,RDKIT descriptors
3,NN_rdkit,5,0.6063003566200862,0.43630081632153206,0.8128025648267158,0.4194779267635985,NN,RDKIT descriptors
3,NN_rdkit,6,0.5781694687397972,0.46517277071139373,0.7587895836764521,0.5322427483913174,NN,RDKIT descriptors
3,NN_rdkit,7,0.5984239961005092,0.4860990085250647,0.794587152914991,0.4791680366424719,NN,RDKIT descriptors
3,NN_rdkit,8,0.5722458998620112,0.4086994254744849,0.7528804169032316,0.5309370548530622,NN,RDKIT descriptors
3,NN_rdkit,9,0.6197257290107798,0.4557175396438622,0.876659424372911,0.4365980102139667,NN,RDKIT descriptors
3,RF_cddd,0,0.5626700598468505,0.4862990159100673,0.7552620178957957,0.5879969023892022,RF,CDDD embedding
3,RF_cddd,1,0.5914501570341896,0.4461781984556401,0.7769345839312808,0.5126444980623603,RF,CDDD embedding
3,RF_cddd,2,0.5715712002172283,0.47888511614879103,0.7044168147186638,0.6183599872410046,RF,CDDD embedding
3,RF_cddd,3,0.6235014724780958,0.4673813100423576,0.8495977965565191,0.45005835794183313,RF,CDDD embedding
3,RF_cddd,4,0.5371567708031404,0.4318622867902371,0.6890371775062755,0.5841900185816334,RF,CDDD embedding
3,RF_cddd,5,0.5928324171228389,0.48998694513702623,0.7522548903384286,0.5027455867114718,RF,CDDD embedding
3,RF_cddd,6,0.5444923365087584,0.4721898544225358,0.6930699848388076,0.6097598137926196,RF,CDDD embedding
3,RF_cddd,7,0.5962471560782051,0.5308689410791378,0.7430743516075283,0.5445097413531386,RF,CDDD embedding
3,RF_cddd,8,0.5688917689931644,0.4575329401529864,0.7598140608463007,0.5222576113268145,RF,CDDD embedding
3,RF_cddd,9,0.6294809798999478,0.49304947885086925,0.8708737889151856,0.44400997025329947,RF,CDDD embedding
3,RF_maccs,0,0.4765586058724875,0.36207254767395103,0.6341804973761818,0.7095101538241516,RF,MACCS fingerprint
3,RF_maccs,1,0.5667627524747142,0.4244400857382824,0.7849369069867931,0.5025534019293761,RF,MACCS fingerprint
3,RF_maccs,2,0.5527607204352775,0.45614164618057895,0.7026948693488084,0.6202235430850359,RF,MACCS fingerprint
3,RF_maccs,3,0.5606819726103899,0.4354412481966943,0.7437433782498728,0.5785596872947846,RF,MACCS fingerprint
3,RF_maccs,4,0.5309678326354041,0.40186090203657177,0.6994761600351385,0.5714954535034505,RF,MACCS fingerprint
3,RF_maccs,5,0.5521593328838759,0.41206227882250257,0.7612093927313098,0.49083694470059236,RF,MACCS fingerprint
3,RF_maccs,6,0.47979329064381976,0.4271385224054769,0.6211094365137504,0.6865891240687008,RF,MACCS fingerprint
3,RF_maccs,7,0.538384775177586,0.4404717901456179,0.6978882789043637,0.5982218083744166,RF,MACCS fingerprint
3,RF_maccs,8,0.479996133240862,0.36106377548904356,0.622053198056386,0.6797905249188225,RF,MACCS fingerprint
3,RF_maccs,9,0.5553495156583922,0.4114440784625102,0.7830770820984876,0.5504628454437348,RF,MACCS fingerprint
3,RF_morgan-512,0,0.5456723168316359,0.4765115675681124,0.7076146540551842,0.6383413736585722,RF,MORGAN fingerprint
3,RF_morgan-512,1,0.5879822908318982,0.4293356118106626,0.7908705525189704,0.49500418828087767,RF,MORGAN fingerprint
3,RF_morgan-512,2,0.6034889148458147,0.4869655830749009,0.772881572642252,0.5405689120835676,RF,MORGAN fingerprint
3,RF_morgan-512,3,0.6456739715271147,0.49158340480037044,0.9399923883973634,0.32680865289364047,RF,MORGAN fingerprint
3,RF_morgan-512,4,0.5695118279804668,0.4840327341615316,0.7439038496605412,0.5153332659894406,RF,MORGAN fingerprint
3,RF_morgan-512,5,0.568668494127326,0.4819837652166892,0.7108571035259447,0.5559690708381673,RF,MORGAN fingerprint
3,RF_morgan-512,6,0.5303636588416881,0.4415654839891705,0.6692171536562009,0.6361587483288094,RF,MORGAN fingerprint
3,RF_morgan-512,7,0.6049233651164335,0.528455274438492,0.7696349372483288,0.5113655314013139,RF,MORGAN fingerprint
3,RF_morgan-512,8,0.5752526304621505,0.42087984524015587,0.7696653630505166,0.5097890482974158,RF,MORGAN fingerprint
3,RF_morgan-512,9,0.603230702736585,0.47113906978095055,0.8237215751908725,0.5025866384297446,RF,MORGAN fingerprint
3,RF_rdkit,0,0.49719683080610444,0.3710576764848468,0.6562777369932795,0.688913950507212,RF,RDKIT descriptors
3,RF_rdkit,1,0.560378795810837,0.44467285383399524,0.7416561671566312,0.5558985505520329,RF,RDKIT descriptors
3,RF_rdkit,2,0.5371716796435816,0.44921500409951864,0.6877793789451302,0.6361748018533694,RF,RDKIT descriptors
3,RF_rdkit,3,0.5815538859157944,0.421094666325168,0.8403434099623719,0.4619737705239786,RF,RDKIT descriptors
3,RF_rdkit,4,0.5004914023765811,0.36582132879255047,0.6719148280188785,0.6045987385649206,RF,RDKIT descriptors
3,RF_rdkit,5,0.5449675455605858,0.4183795025743102,0.7365591860861271,0.5232794128284379,RF,RDKIT descriptors
3,RF_rdkit,6,0.4982320402526014,0.4092659339757607,0.6484385989435486,0.6584018376959264,RF,RDKIT descriptors
3,RF_rdkit,7,0.5170984527415827,0.42099644278739556,0.6641988130171627,0.6360759631900472,RF,RDKIT descriptors
3,RF_rdkit,8,0.5423275735791783,0.4152596517236078,0.7362281799531321,0.5514570889055646,RF,RDKIT descriptors
3,RF_rdkit,9,0.561554495586066,0.39930143144590136,0.7931056170033622,0.5388750555761848,RF,RDKIT descriptors
3,SVM_cddd,0,0.49323828335243336,0.3760262960648135,0.6744813516354767,0.6714170039129683,SVM,CDDD embedding
3,SVM_cddd,1,0.5277960021514684,0.4235160238076592,0.6869182360260154,0.6190332633126789,SVM,CDDD embedding
3,SVM_cddd,2,0.5138642195442391,0.4226453465757589,0.6513619856118619,0.6736833069134989,SVM,CDDD embedding
3,SVM_cddd,3,0.5825118025622541,0.4423675197138057,0.8217110772558812,0.48556781202645893,SVM,CDDD embedding
3,SVM_cddd,4,0.5365491518411868,0.4544037898607538,0.693148147262108,0.5792135626898336,SVM,CDDD embedding
3,SVM_cddd,5,0.5292735861250131,0.41999695475681964,0.6849629278930723,0.5877290437119475,SVM,CDDD embedding
3,SVM_cddd,6,0.4648462667933191,0.3781994464725802,0.5977605553624012,0.7097098394604437,SVM,CDDD embedding
3,SVM_cddd,7,0.5539413682510681,0.4578518543325971,0.6943277138879074,0.6023110247354069,SVM,CDDD embedding
3,SVM_cddd,8,0.5321005364235875,0.4371315512063816,0.681360747926855,0.615821243761042,SVM,CDDD embedding
